customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01638,0,Yes,Yes,58,Month-to-month,No,No,Yes,Mailed check,58.97,3229.53,No
CUST-01639,0,No,No,61,One year,DSL,No,No,Credit card,52.28,2909.57,No
CUST-01640,0,Yes,No,46,One year,DSL,No,No,Electronic check,58.94,2567.39,No
CUST-01641,0,No,No,56,Month-to-month,Fiber optic,No,Yes,Mailed check,75.88,4232.85,No
CUST-01642,0,No,No,30,Month-to-month,DSL,Yes,Yes,Credit card,48.86,1335.89,No
CUST-01643,0,No,Yes,45,Month-to-month,No,Yes,Yes,Electronic check,80.15,3450.93,No
CUST-01644,0,Yes,Yes,7,Month-to-month,No,Yes,Yes,Electronic check,107.66,679.64,Yes
CUST-01645,0,No,No,39,Month-to-month,Fiber optic,No,No,Mailed check,63.76,2318.88,No
CUST-01646,0,Yes,No,40,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,38.11,1487.99,Yes
CUST-01647,0,No,No,2,One year,Fiber optic,No,No,Bank transfer,38.11,72.92,No
CUST-01648,0,Yes,No,40,Two year,DSL,No,No,Electronic check,80.53,2925.21,No
CUST-01649,0,No,No,52,Two year,Fiber optic,No internet service,No,Electronic check,63.81,3136.23,No
CUST-01650,0,Yes,Yes,26,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,82.54,1948.41,Yes
CUST-01651,1,Yes,Yes,39,Month-to-month,No,Yes,Yes,Mailed check,54.33,1986.13,No
CUST-01652,0,No,Yes,20,Month-to-month,DSL,No internet service,Yes,Bank transfer,81.61,1594.49,No
CUST-01653,0,No,No,19,Month-to-month,DSL,No internet service,No,Credit card,61.83,1087.63,No
CUST-01654,0,Yes,No,9,Two year,Fiber optic,No,No,Credit card,50.35,428.38,Yes
CUST-01655,1,Yes,No,23,Month-to-month,Fiber optic,Yes,No,Bank transfer,56.98,1245.06,Yes
CUST-01656,0,Yes,No,58,Month-to-month,Fiber optic,No internet service,No,Credit card,41.06,2346.54,No
CUST-01657,0,Yes,Yes,68,Two year,No,No,Yes,Bank transfer,104.79,6499.73,Yes
CUST-01658,0,No,Yes,46,Month-to-month,DSL,No,No,Electronic check,63.07,,No
CUST-01659,0,No,Yes,45,Month-to-month,Fiber optic,Yes,No,Credit card,77.89,3165.34,No
CUST-01660,0,No,Yes,44,Month-to-month,DSL,No,Yes,Bank transfer,54.26,2170.98,No
CUST-01661,0,No,No,34,One year,DSL,No internet service,No,Electronic check,43.96,1378.17,No
CUST-01662,0,No,Yes,30,One year,Fiber optic,No internet service,No,Bank transfer,60.32,1758.88,No
CUST-01663,0,No,No,45,Month-to-month,Fiber optic,No,No,Electronic check,87.02,3540.41,Yes
CUST-01664,0,Yes,No,57,Two year,Fiber optic,No,No,Bank transfer,54.59,3094.54,No
CUST-01665,0,No,No,30,Two year,Fiber optic,No,Yes,Bank transfer,47.59,1345.99,Yes
CUST-01666,0,Yes,Yes,41,Two year,Fiber optic,No,Yes,Electronic check,68.11,2747.45,Yes
CUST-01667,0,Yes,No,34,Month-to-month,No,No,Yes,Mailed check,74.98,2350.95,No
CUST-01668,0,No,Yes,20,Month-to-month,DSL,Yes,No,Electronic check,97.86,1827.6,Yes
CUST-01669,0,No,Yes,21,Two year,DSL,Yes,Yes,Electronic check,72.08,1472.36,Yes
CUST-01670,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Electronic check,77.88,365.23,Yes
CUST-01671,1,Yes,No,32,One year,Fiber optic,Yes,Yes,Credit card,79.39,2415.36,No
CUST-01672,0,Yes,No,52,One year,No,Yes,Yes,Mailed check,41.94,2139.28,No
CUST-01673,0,No,No,50,Month-to-month,DSL,No internet service,Yes,Electronic check,45.73,2206.72,No
CUST-01674,0,Yes,Yes,71,One year,Fiber optic,No,No,Bank transfer,43.32,3025.24,Yes
CUST-01675,0,No,No,2,Two year,No,Yes,Yes,Bank transfer,38.36,69.71,No
CUST-01676,0,No,Yes,55,One year,Fiber optic,No,Yes,Electronic check,80.91,4275.64,Yes
CUST-01677,0,Yes,No,58,Month-to-month,Fiber optic,No,Yes,Bank transfer,70.8,3942.64,No
CUST-01678,0,No,No,31,Two year,No,No,Yes,Electronic check,66.59,1983.18,No
CUST-01679,0,No,Yes,20,Month-to-month,DSL,No,No,Bank transfer,18.0,345.2,Yes
CUST-01680,0,No,No,26,One year,Fiber optic,No,Yes,Credit card,106.11,2682.67,Yes
CUST-01681,1,No,Yes,49,Two year,No,Yes,Yes,Mailed check,47.11,2272.39,No
CUST-01682,0,Yes,No,62,One year,DSL,No,Yes,Bank transfer,106.04,6067.98,No
CUST-01683,1,No,Yes,46,Month-to-month,Fiber optic,Yes,Yes,Electronic check,36.02,1508.55,No
CUST-01684,0,No,No,37,Month-to-month,Fiber optic,No,Yes,Mailed check,48.75,1636.72,Yes
CUST-01685,0,No,No,47,Month-to-month,No,Yes,Yes,Credit card,20.94,901.35,Yes
CUST-01686,0,Yes,No,5,Month-to-month,No,Yes,Yes,Electronic check,72.24,348.77,Yes
CUST-01687,0,No,Yes,44,Month-to-month,No,Yes,Yes,Credit card,42.97,1780.36,Yes
CUST-01688,0,Yes,No,3,One year,DSL,No internet service,Yes,Electronic check,43.54,122.12,Yes
CUST-01689,0,Yes,No,70,Month-to-month,Fiber optic,Yes,No,Mailed check,37.55,2604.83,Yes
CUST-01690,0,Yes,Yes,64,One year,No,Yes,Yes,Electronic check,80.55,5103.74,No
CUST-01691,0,Yes,Yes,37,Two year,Fiber optic,Yes,No,Electronic check,79.23,2796.34,No
CUST-01692,0,No,No,27,Month-to-month,Fiber optic,No,No,Mailed check,101.24,2585.46,No
CUST-01693,0,Yes,No,53,One year,DSL,No,No,Bank transfer,51.29,2520.05,No
CUST-01694,0,No,No,46,One year,No,No internet service,Yes,Bank transfer,69.38,3019.11,Yes
CUST-01695,0,No,Yes,51,Month-to-month,DSL,No,No,Mailed check,39.21,1881.91,No
CUST-01696,0,Yes,No,37,Month-to-month,DSL,No,No,Mailed check,58.3,1942.89,Yes
CUST-01697,0,No,No,17,One year,No,No,No,Electronic check,54.62,906.12,No
CUST-01698,1,Yes,No,5,Two year,No,Yes,No,Bank transfer,74.29,350.6,No
CUST-01699,0,Yes,Yes,20,One year,No,No internet service,Yes,Electronic check,85.34,1574.16,No
CUST-01700,0,No,Yes,38,Two year,Fiber optic,No internet service,No,Credit card,84.82,3115.59,No
CUST-01701,0,Yes,No,30,Two year,DSL,Yes,No,Electronic check,48.14,1364.43,No
CUST-01702,0,Yes,No,36,Month-to-month,Fiber optic,No,Yes,Bank transfer,84.97,2849.0,No
CUST-01703,0,No,No,20,One year,DSL,Yes,Yes,Mailed check,64.12,1183.76,No
CUST-01704,0,Yes,No,68,Month-to-month,No,No,No,Credit card,58.51,3604.34,Yes
CUST-01705,1,Yes,Yes,26,Two year,Fiber optic,No,Yes,Mailed check,50.83,1255.9,No
CUST-01706,0,No,No,61,Month-to-month,Fiber optic,No internet service,No,Credit card,53.8,3076.83,Yes
CUST-01707,0,No,No,28,Month-to-month,DSL,No,Yes,Credit card,99.85,2527.5,Yes
CUST-01708,0,No,No,32,Two year,Fiber optic,No,No,Mailed check,71.15,2234.09,No
CUST-01709,0,No,No,44,Month-to-month,No,No,Yes,Mailed check,68.49,2955.79,Yes
CUST-01710,1,Yes,No,19,One year,Fiber optic,Yes,No,Mailed check,59.76,1077.54,No
CUST-01711,0,Yes,Yes,16,Month-to-month,DSL,No,Yes,Mailed check,113.92,1793.36,No
CUST-01712,1,Yes,No,27,Two year,DSL,No,No,Mailed check,91.1,2332.04,Yes
CUST-01713,0,Yes,No,58,Two year,Fiber optic,No,Yes,Electronic check,50.58,2689.83,No
CUST-01714,0,No,No,10,Month-to-month,DSL,No internet service,Yes,Mailed check,59.53,566.58,Yes
CUST-01715,0,No,No,31,One year,No,Yes,Yes,Credit card,60.72,1752.92,Yes
CUST-01716,0,Yes,No,49,Month-to-month,Fiber optic,Yes,Yes,Credit card,67.92,3145.82,Yes
CUST-01717,0,Yes,No,51,One year,DSL,Yes,No,Electronic check,50.98,2592.35,No
CUST-01718,0,Yes,No,31,One year,Fiber optic,Yes,Yes,Bank transfer,73.78,2139.78,Yes
CUST-01719,0,No,No,5,Two year,Fiber optic,No,Yes,Electronic check,94.04,433.33,Yes
CUST-01720,0,Yes,No,1,Month-to-month,DSL,No internet service,No,Bank transfer,38.73,35.35,Yes
CUST-01721,0,No,No,34,Month-to-month,Fiber optic,No,Yes,Bank transfer,42.44,1426.21,Yes
CUST-01722,0,Yes,No,59,One year,DSL,No,Yes,Credit card,55.34,2943.43,No
CUST-01723,0,Yes,Yes,2,One year,Fiber optic,No,No,Bank transfer,56.26,111.48,No
CUST-01724,0,No,No,64,Month-to-month,No,No,Yes,Credit card,104.97,6087.77,No
CUST-01725,0,No,No,49,Month-to-month,No,No internet service,No,Credit card,85.03,4063.42,No
CUST-01726,0,Yes,No,0,Month-to-month,DSL,No,No,Bank transfer,83.89,77.96,No
CUST-01727,0,No,No,25,Two year,Fiber optic,No,Yes,Mailed check,59.71,1380.78,No
CUST-01728,0,No,Yes,16,Month-to-month,DSL,No internet service,Yes,Mailed check,59.27,870.55,No
CUST-01729,1,No,Yes,69,Month-to-month,Fiber optic,No,No,Mailed check,35.97,2267.12,Yes
CUST-01730,0,No,No,40,Two year,DSL,Yes,Yes,Mailed check,80.63,2924.04,No
CUST-01731,0,No,No,23,Month-to-month,Fiber optic,No,No,Mailed check,74.82,1575.46,Yes
CUST-01732,0,No,No,20,One year,DSL,No,Yes,Mailed check,90.72,1739.73,No
CUST-01733,0,No,Yes,41,Month-to-month,No,No,Yes,Bank transfer,60.78,2384.74,No
CUST-01734,0,Yes,No,0,Two year,No,No internet service,No,Mailed check,62.16,57.69,No
CUST-01735,0,Yes,No,18,One year,DSL,No,Yes,Mailed check,68.4,1191.79,No
CUST-01736,0,No,Yes,12,Two year,Fiber optic,No,Yes,Bank transfer,82.84,971.18,No
CUST-01737,1,No,No,45,Month-to-month,DSL,No internet service,Yes,Mailed check,35.6,1598.82,No
CUST-01738,1,Yes,No,48,Month-to-month,Fiber optic,No,No,Electronic check,79.72,3612.18,No
CUST-01739,0,No,No,34,One year,DSL,No,No,Electronic check,64.59,2058.72,Yes
CUST-01740,0,Yes,No,10,Month-to-month,DSL,Yes,Yes,Credit card,43.83,437.12,No
CUST-01741,0,No,No,27,Month-to-month,Fiber optic,No,Yes,Credit card,23.31,,No
CUST-01742,0,Yes,Yes,61,Month-to-month,Fiber optic,No,No,Bank transfer,62.27,3770.72,Yes
CUST-01743,0,No,Yes,14,Two year,Fiber optic,Yes,Yes,Electronic check,93.95,1263.84,No
CUST-01744,1,No,Yes,11,One year,Fiber optic,No,Yes,Bank transfer,98.49,1041.98,No
CUST-01745,0,Yes,No,8,One year,DSL,Yes,Yes,Mailed check,72.11,572.73,No
CUST-01746,0,Yes,No,59,One year,DSL,Yes,Yes,Mailed check,104.24,5830.24,No
CUST-01747,1,Yes,No,8,Month-to-month,Fiber optic,No,Yes,Credit card,64.14,472.76,Yes
CUST-01748,0,No,No,42,Month-to-month,Fiber optic,Yes,No,Credit card,84.07,3525.73,No
CUST-01749,1,No,No,72,Month-to-month,DSL,No,No,Bank transfer,55.98,3966.91,No
CUST-01750,0,Yes,Yes,46,One year,Fiber optic,No,Yes,Bank transfer,54.71,2279.1,Yes
CUST-01751,0,No,Yes,30,Month-to-month,Fiber optic,No,Yes,Bank transfer,51.45,1406.51,No
CUST-01752,0,No,No,15,Two year,Fiber optic,Yes,Yes,Credit card,23.79,352.64,No
CUST-01753,0,Yes,No,0,Two year,No,No,Yes,Bank transfer,90.74,84.4,No
CUST-01754,1,No,No,11,Month-to-month,Fiber optic,Yes,No,Bank transfer,52.17,556.45,Yes
CUST-01755,0,Yes,No,69,One year,Fiber optic,No,Yes,Electronic check,48.97,3080.85,No
CUST-01756,0,Yes,No,10,Month-to-month,Fiber optic,No,No,Credit card,41.4,379.66,Yes
CUST-01757,0,No,No,1,Two year,DSL,No,Yes,Credit card,60.91,59.37,No
CUST-01758,0,Yes,No,59,Two year,DSL,No,Yes,Mailed check,100.27,5903.68,Yes
CUST-01759,1,No,No,30,Two year,DSL,No internet service,No,Mailed check,106.88,3046.79,No
CUST-01760,1,No,No,26,Month-to-month,No,Yes,Yes,Credit card,31.78,747.2,Yes
CUST-01761,0,No,No,52,Month-to-month,DSL,No internet service,Yes,Credit card,57.91,2780.75,No
CUST-01762,1,No,No,38,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,44.31,1551.22,Yes
CUST-01763,0,No,No,66,Month-to-month,Fiber optic,No,No,Electronic check,84.77,5558.61,No
CUST-01764,1,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Credit card,70.73,2265.14,Yes
CUST-01765,0,No,No,52,Month-to-month,No,Yes,Yes,Bank transfer,52.27,2703.82,Yes
CUST-01766,0,No,No,64,Two year,Fiber optic,No internet service,Yes,Credit card,66.45,4193.08,No
CUST-01767,0,No,No,33,Month-to-month,DSL,Yes,Yes,Bank transfer,55.45,1729.36,No
CUST-01768,0,Yes,Yes,20,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,97.28,1755.88,No
CUST-01769,1,Yes,Yes,71,Two year,Fiber optic,No,Yes,Electronic check,75.94,5377.16,No
CUST-01770,0,Yes,No,16,One year,DSL,No,No,Bank transfer,78.4,1130.22,No
CUST-01771,1,Yes,No,2,One year,Fiber optic,No,No,Mailed check,18.0,35.48,Yes
CUST-01772,0,Yes,No,42,One year,Fiber optic,Yes,Yes,Electronic check,63.66,2516.83,Yes
CUST-01773,0,Yes,Yes,72,Two year,DSL,No,Yes,Credit card,106.66,7142.96,No
CUST-01774,0,Yes,No,6,One year,No,No internet service,Yes,Mailed check,91.52,516.63,No
CUST-01775,0,No,Yes,62,Month-to-month,Fiber optic,Yes,Yes,Electronic check,28.06,1627.84,Yes
CUST-01776,1,No,Yes,60,One year,Fiber optic,No internet service,No,Credit card,58.73,3414.25,Yes
CUST-01777,0,Yes,No,67,Month-to-month,DSL,No internet service,Yes,Credit card,40.97,2627.7,No
CUST-01778,0,No,Yes,30,Month-to-month,DSL,Yes,No,Mailed check,99.22,2755.41,Yes
CUST-01779,0,No,No,18,Month-to-month,Fiber optic,No,Yes,Mailed check,69.89,1198.58,Yes
CUST-01780,1,No,No,37,Month-to-month,Fiber optic,Yes,No,Electronic check,49.64,1727.39,No
CUST-01781,1,Yes,No,10,One year,Fiber optic,No,No,Bank transfer,65.68,651.59,Yes
CUST-01782,1,Yes,No,61,Month-to-month,Fiber optic,No internet service,No,Bank transfer,18.0,1086.18,No
CUST-01783,0,Yes,No,48,Month-to-month,DSL,No internet service,No,Bank transfer,43.3,1998.87,No
CUST-01784,1,No,No,35,Month-to-month,Fiber optic,No internet service,No,Credit card,65.73,2292.58,Yes
CUST-01785,0,No,No,37,Two year,No,Yes,Yes,Mailed check,81.91,2841.29,No
CUST-01786,1,No,No,51,Month-to-month,Fiber optic,No,Yes,Bank transfer,26.17,1212.94,Yes
CUST-01787,0,No,No,38,One year,Fiber optic,Yes,Yes,Bank transfer,57.38,1972.79,No
CUST-01788,0,No,No,61,Two year,No,No internet service,No,Credit card,85.19,5110.04,Yes
CUST-01789,0,No,Yes,67,Month-to-month,DSL,Yes,Yes,Bank transfer,35.97,2261.41,No
CUST-01790,0,No,Yes,69,One year,Fiber optic,Yes,No,Electronic check,69.58,4733.94,No
CUST-01791,0,No,No,45,Month-to-month,No,Yes,Yes,Bank transfer,66.32,2822.86,No
CUST-01792,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No,Credit card,99.29,4831.48,No
CUST-01793,0,No,Yes,22,One year,DSL,Yes,Yes,Bank transfer,60.4,1266.17,No
CUST-01794,1,Yes,No,2,Two year,No,Yes,No,Bank transfer,61.57,118.15,No
CUST-01795,0,Yes,Yes,29,Month-to-month,DSL,No internet service,Yes,Bank transfer,82.1,2250.31,No
CUST-01796,0,No,No,63,One year,DSL,No,Yes,Bank transfer,38.47,2384.36,No
CUST-01797,0,Yes,No,9,Month-to-month,DSL,Yes,No,Mailed check,60.58,525.81,Yes
CUST-01798,0,Yes,No,39,One year,Fiber optic,No,Yes,Credit card,55.89,2041.24,No
CUST-01799,0,No,No,14,One year,Fiber optic,No,Yes,Electronic check,62.22,846.6,No
CUST-01800,0,Yes,Yes,31,One year,Fiber optic,No,No,Credit card,81.97,2368.18,No
CUST-01801,0,Yes,No,10,One year,No,No,No,Electronic check,76.08,748.52,No
CUST-01802,0,Yes,No,53,Month-to-month,Fiber optic,No,Yes,Electronic check,50.03,2460.7,No
CUST-01803,0,No,Yes,59,One year,Fiber optic,No,Yes,Bank transfer,67.73,3862.85,Yes
CUST-01804,0,Yes,No,55,One year,No,Yes,Yes,Bank transfer,94.81,4909.55,No
CUST-01805,0,Yes,No,51,One year,No,No,Yes,Credit card,48.37,2245.14,No
CUST-01806,0,No,Yes,17,Month-to-month,DSL,No,No,Mailed check,67.9,1111.56,Yes
CUST-01807,0,Yes,No,38,Month-to-month,DSL,No,Yes,Electronic check,61.14,2179.98,No
CUST-01808,0,No,No,7,Month-to-month,Fiber optic,No,Yes,Mailed check,63.74,429.86,Yes
CUST-01809,0,Yes,No,27,Month-to-month,No,No,Yes,Bank transfer,32.39,834.29,Yes
CUST-01810,0,No,No,36,Month-to-month,Fiber optic,No,No,Mailed check,93.22,3034.29,Yes
CUST-01811,0,No,No,48,Month-to-month,DSL,Yes,Yes,Mailed check,49.51,2187.54,No
CUST-01812,0,Yes,No,7,One year,Fiber optic,Yes,Yes,Credit card,85.52,580.71,No
CUST-01813,0,Yes,No,59,Month-to-month,Fiber optic,No,No,Bank transfer,52.57,2936.52,Yes
CUST-01814,0,Yes,No,33,Two year,Fiber optic,Yes,No,Bank transfer,52.49,1639.75,Yes
CUST-01815,0,Yes,No,64,Month-to-month,No,No,Yes,Bank transfer,89.26,5142.75,No
CUST-01816,0,Yes,Yes,38,One year,Fiber optic,Yes,No,Mailed check,84.88,3000.56,No
CUST-01817,0,No,No,39,Month-to-month,Fiber optic,No,Yes,Bank transfer,69.17,2608.46,No
CUST-01818,0,Yes,No,50,Month-to-month,Fiber optic,No,Yes,Credit card,80.22,3965.67,No
CUST-01819,0,Yes,Yes,59,One year,Fiber optic,No,Yes,Bank transfer,59.23,3345.7,No
CUST-01820,1,Yes,No,11,Two year,Fiber optic,No,Yes,Mailed check,64.83,680.37,No
CUST-01821,0,No,No,37,Month-to-month,Fiber optic,No,No,Credit card,51.77,1814.03,No
CUST-01822,0,Yes,No,2,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,83.08,160.82,No
CUST-01823,1,No,No,34,One year,Fiber optic,No,No,Electronic check,51.13,1703.33,No
CUST-01824,0,No,Yes,59,One year,Fiber optic,No,Yes,Mailed check,94.7,5151.87,No
CUST-01825,0,Yes,Yes,63,Month-to-month,DSL,Yes,Yes,Bank transfer,58.68,3591.1,No
CUST-01826,1,Yes,Yes,20,Month-to-month,Fiber optic,No,Yes,Mailed check,65.41,1209.28,No
CUST-01827,0,Yes,No,28,Month-to-month,Fiber optic,No,Yes,Mailed check,80.17,2027.42,No
CUST-01828,0,No,No,40,Two year,DSL,No,No,Mailed check,65.48,2376.84,No
CUST-01829,0,Yes,No,28,Month-to-month,Fiber optic,No,No,Credit card,59.04,1495.5,No
CUST-01830,0,Yes,No,12,Month-to-month,DSL,No internet service,No,Mailed check,64.4,717.17,No
CUST-01831,0,No,No,22,Two year,No,No internet service,No,Credit card,82.88,1664.21,No
CUST-01832,0,No,Yes,29,Month-to-month,No,No,Yes,Mailed check,51.74,1363.2,Yes
CUST-01833,0,Yes,Yes,37,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,62.48,2114.7,Yes
CUST-01834,0,No,No,67,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,65.21,3948.85,Yes
CUST-01835,1,Yes,Yes,39,Month-to-month,Fiber optic,Yes,No,Electronic check,82.29,2998.64,No
CUST-01836,0,Yes,No,28,Month-to-month,Fiber optic,No,Yes,Credit card,63.0,1732.74,Yes
CUST-01837,1,Yes,Yes,48,Month-to-month,No,Yes,Yes,Mailed check,101.17,4639.47,No
CUST-01838,0,No,No,56,One year,DSL,Yes,No,Bank transfer,61.87,3140.76,No
CUST-01839,1,Yes,No,31,One year,DSL,Yes,Yes,Credit card,60.25,1751.0,No
CUST-01840,0,No,No,35,Month-to-month,Fiber optic,No,Yes,Electronic check,61.58,2032.41,No
CUST-01841,0,No,No,15,One year,DSL,Yes,Yes,Electronic check,38.67,532.05,No
CUST-01842,0,No,No,63,Month-to-month,Fiber optic,Yes,Yes,Credit card,44.27,2614.14,No
CUST-01843,0,Yes,Yes,63,Two year,Fiber optic,Yes,Yes,Bank transfer,54.39,3199.3,No
CUST-01844,0,Yes,No,12,Month-to-month,DSL,No,No,Bank transfer,87.72,999.36,Yes
CUST-01845,0,No,Yes,25,One year,Fiber optic,No internet service,No,Mailed check,64.34,1559.81,No
CUST-01846,0,Yes,Yes,19,Month-to-month,Fiber optic,No internet service,Yes,Credit card,55.31,996.12,No
CUST-01847,1,No,No,67,One year,No,No,No,Bank transfer,89.53,5443.02,No
CUST-01848,1,Yes,Yes,4,Month-to-month,Fiber optic,Yes,No,Mailed check,96.02,347.79,Yes
CUST-01849,0,No,Yes,15,One year,DSL,No internet service,No,Bank transfer,90.11,1336.51,No
CUST-01850,0,No,No,22,Month-to-month,Fiber optic,Yes,No,Electronic check,47.94,1022.49,Yes
CUST-01851,0,No,No,40,Two year,Fiber optic,No internet service,No,Electronic check,55.1,2128.44,No
CUST-01852,0,No,No,18,Month-to-month,Fiber optic,No,Yes,Electronic check,101.27,1807.04,No
CUST-01853,1,Yes,Yes,39,One year,Fiber optic,No,Yes,Credit card,69.82,2598.13,No
CUST-01854,0,Yes,No,54,Two year,DSL,Yes,Yes,Bank transfer,59.65,2922.74,No
CUST-01855,0,Yes,No,60,Two year,Fiber optic,Yes,Yes,Electronic check,79.37,4626.18,No
CUST-01856,0,No,No,7,Month-to-month,Fiber optic,No,No,Credit card,85.15,546.12,Yes
CUST-01857,0,Yes,No,10,Month-to-month,DSL,No,No,Credit card,53.57,517.82,Yes
CUST-01858,1,Yes,No,6,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,69.39,391.39,Yes
CUST-01859,0,Yes,No,66,Month-to-month,No,No,No,Electronic check,83.53,4977.24,No
CUST-01860,0,Yes,No,47,One year,Fiber optic,No,No,Mailed check,41.79,1778.62,No
CUST-01861,0,No,Yes,38,Two year,DSL,Yes,Yes,Bank transfer,65.25,2328.9,No
CUST-01862,0,No,No,57,Two year,Fiber optic,No,No,Bank transfer,42.71,2335.76,No
CUST-01863,0,Yes,Yes,42,Month-to-month,DSL,Yes,Yes,Mailed check,45.33,1746.01,Yes
CUST-01864,0,Yes,No,17,One year,Fiber optic,No,Yes,Electronic check,53.74,831.97,No
CUST-01865,0,No,No,37,Two year,Fiber optic,No,Yes,Bank transfer,74.54,2585.95,Yes
CUST-01866,0,No,Yes,51,Two year,DSL,No internet service,No,Bank transfer,58.56,2928.08,Yes
CUST-01867,1,No,Yes,2,Month-to-month,DSL,No,Yes,Mailed check,52.03,101.81,Yes
CUST-01868,0,No,No,44,Month-to-month,No,Yes,Yes,Bank transfer,66.03,2813.55,Yes
CUST-01869,0,No,No,36,Two year,DSL,No internet service,No,Bank transfer,42.06,1427.15,No
CUST-01870,0,No,No,5,Month-to-month,No,No,No,Bank transfer,73.58,347.37,Yes
CUST-01871,1,No,No,19,Month-to-month,Fiber optic,No,Yes,Electronic check,87.63,1536.09,Yes
CUST-01872,0,No,No,32,Two year,Fiber optic,No,Yes,Mailed check,63.42,1854.33,No
CUST-01873,1,No,No,25,Two year,DSL,No internet service,No,Mailed check,60.95,1373.79,No
CUST-01874,0,No,No,21,Two year,DSL,Yes,No,Credit card,72.47,1500.59,No
CUST-01875,0,Yes,No,47,One year,DSL,No,Yes,Credit card,24.43,1090.36,No
CUST-01876,0,Yes,Yes,29,Month-to-month,Fiber optic,No,Yes,Credit card,75.74,1977.48,No
CUST-01877,1,No,Yes,36,Month-to-month,No,Yes,Yes,Mailed check,120.0,4116.6,No
CUST-01878,0,No,Yes,58,Month-to-month,No,No internet service,No,Mailed check,62.55,3358.83,No
CUST-01879,0,Yes,No,6,One year,DSL,No,Yes,Mailed check,62.62,354.2,No
CUST-01880,1,Yes,No,26,Month-to-month,DSL,Yes,No,Credit card,79.87,2008.59,Yes
CUST-01881,1,Yes,Yes,5,One year,DSL,Yes,Yes,Bank transfer,97.91,480.24,No
CUST-01882,0,Yes,No,67,Month-to-month,No,No internet service,No,Bank transfer,84.5,5491.93,No
CUST-01883,0,No,No,13,One year,DSL,No,Yes,Mailed check,21.89,281.62,No
CUST-01884,0,No,No,59,Month-to-month,DSL,Yes,No,Bank transfer,76.27,4155.57,Yes
CUST-01885,0,No,No,13,Month-to-month,Fiber optic,Yes,Yes,Credit card,116.44,1462.46,Yes
CUST-01886,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,77.45,1761.73,Yes
CUST-01887,0,Yes,No,44,Month-to-month,DSL,Yes,Yes,Mailed check,41.91,1716.52,No
CUST-01888,1,Yes,Yes,60,Two year,Fiber optic,No,Yes,Credit card,70.64,4153.4,No
CUST-01889,0,Yes,Yes,12,Month-to-month,DSL,Yes,Yes,Credit card,39.39,469.85,No
CUST-01890,1,No,Yes,15,Month-to-month,DSL,Yes,No,Credit card,89.66,1297.01,No
CUST-01891,0,Yes,No,64,One year,DSL,Yes,No,Credit card,45.88,2690.92,No
CUST-01892,0,No,Yes,23,One year,Fiber optic,No,Yes,Mailed check,66.48,1416.02,Yes
CUST-01893,0,No,No,15,Month-to-month,No,No,Yes,Mailed check,47.84,694.64,No
CUST-01894,0,Yes,No,54,Month-to-month,Fiber optic,No,Yes,Electronic check,54.07,2880.71,Yes
CUST-01895,0,Yes,No,6,Month-to-month,Fiber optic,No,No,Mailed check,94.72,512.84,Yes
CUST-01896,0,Yes,No,63,One year,DSL,No internet service,Yes,Bank transfer,67.07,3940.76,No
CUST-01897,0,Yes,No,63,Month-to-month,Fiber optic,No,Yes,Bank transfer,53.82,3130.79,No
CUST-01898,0,No,No,62,Month-to-month,No,No internet service,Yes,Electronic check,42.1,2459.35,No
CUST-01899,0,No,No,21,Month-to-month,Fiber optic,No,Yes,Credit card,27.57,565.57,Yes
CUST-01900,0,No,No,8,One year,No,Yes,Yes,Electronic check,39.97,303.86,No
CUST-01901,0,No,No,31,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,67.24,1984.03,No
CUST-01902,0,No,Yes,24,Two year,Fiber optic,No,Yes,Bank transfer,84.6,1951.02,No
